#Name, Date, RaDeg, DecDeg, AlertMag, HistoricMag, HistoricStdDev, Class, Published, Comment
Gaia16ajs,2016-03-31 20:47:36,224.71340,35.69913,18.70,,,"unknown",2016-04-04 16:02:15,"Candidate SN in SDSS J145851.23+354159.0"
Gaia16ajr,2016-03-30 18:22:07,88.24821,-17.86224,16.87,,,"unknown",2016-04-04 13:36:32,"Candidate SN"
Gaia16ajq,2016-03-29 14:42:01,223.25710,42.35769,19.01,,,"AGN",2016-03-31 16:03:45,"1mag increase in brightness of known SDSS QSO/Starburst galaxy at z=0.28"
Gaia16ajp,2016-03-29 06:40:07,105.65842,-11.49547,17.16,,,"unknown",2016-03-31 16:02:12,"Brightening of >3mag"
Gaia16ajo,2016-03-29 18:57:00,115.30104,0.43830,18.71,,,"unknown",2016-03-31 16:00:27,"Candidate SN GSTEC predicts SN Ia"
Gaia16ajn,2016-03-28 14:39:06,221.77305,46.05629,18.34,,,"unknown",2016-03-30 22:40:05,"Candidate SN on top of v faint source in SDSS. GSTEC predicts SN Ia"
Gaia16ajm,2016-03-28 14:42:59,227.59945,45.16508,17.59,,,"unknown",2016-03-30 22:37:18,"Candidate SN in GALEXASC J151024.27+450954.5 GSTEC predicts SN Ia"
Gaia16ajl,2016-03-28 20:49:01,235.69982,42.98515,18.41,,,"unknown",2016-03-30 22:35:52,"Candidate SN in 2MASX J15424778+4259046"
Gaia16ajk,2016-03-27 23:22:29,31.86205,-48.46243,18.87,,,"unknown",2016-03-30 22:34:10,"Candidate SN in GALEXASC J020726.93-482743.2"
Gaia16ajj,2016-03-27 18:39:37,353.07938,-41.31045,17.57,,,"unknown",2016-03-29 11:53:38,"1mag rise on blue star"
Gaia16aji,2016-03-27 08:19:26,193.05242,48.15318,18.84,,,"SN Ib",2016-03-29 11:51:38,"Candidate SN in SDSS J125212.55+480913.3 (z=0.087) GSTEC predicts SN Ia"
Gaia16ajh,2016-03-27 13:56:19,163.97423,36.86322,17.54,,,"SN II",2016-03-29 11:45:40,"Candidate SN in SDSS galaxy (z=0.02)"
Gaia16ajg,2016-03-27 02:52:26,127.34051,2.23460,18.75,,,"unknown",2016-03-28 16:23:11,"young SN candidate in SDSS galaxy (photo-z=0.05)"
Gaia16ajf,2016-03-27 02:53:15,248.49137,46.28217,18.67,,,"unknown",2016-03-28 16:21:56,"SN candidate in SDSS galaxy, aka AT 2016bfb"
Gaia16aje,2016-03-26 10:51:28,350.86599,-42.89218,18.53,,,"unknown",2016-03-28 16:18:26,"SN candidate"
Gaia16ajd,2016-03-22 08:29:17,126.06281,-18.77459,19.50,,,"SN IIP",2016-03-28 16:17:15,"Supernova now in decline, aka SN2015an"
Gaia16ajc,2016-03-14 13:32:07,120.28248,35.62205,18.98,,,"unknown",2016-03-27 08:55:35,"SN candidate in SDSS star forming galaxy (z=0.037) aka PS16avn"
Gaia16ajb,2016-03-24 20:19:40,194.05963,56.81980,18.19,,,"unknown",2016-03-27 08:51:20,"Featureless and blue transient in small SDSS galaxy aka PS16bkh"
Gaia16aja,2016-03-23 15:02:37,280.32643,48.41539,18.41,,,"unknown",2016-03-26 12:45:25,"Hostless transient with best fit black body temperature 11K. Likely CV. aka ASASSN-16dd"
Gaia16aiz,2016-03-23 20:49:10,260.11673,58.08153,17.46,,,"unknown",2016-03-26 12:42:14,"SN candidate in the outskirts of SDSS J172029.58+580454.7,  z=0.053. GSTEC predicts pre-max SN Ia."
Gaia16aiy,2016-03-22 23:13:01,13.04268,-64.45628,18.79,,,"unknown",2016-03-26 12:40:52,"Candidate SN, GSTEC predics SN Ia"
Gaia16aix,2016-03-23 05:12:50,13.66432,-63.28312,17.51,,,"unknown",2016-03-26 12:39:32,"Candidate SN II"
Gaia16aiw,2016-03-21 15:00:08,289.86040,52.32809,18.70,,,"SN Ia",2016-03-26 12:34:11,"Candidate SN GSTEC predicts SN Ia: aka ASASSN-16bx, confirmed SN Ia in ATEL #8830"
Gaia16aiv,2016-03-11 14:35:39,352.64093,60.25533,18.87,,,"unknown",2016-03-26 12:31:17,"Candidate SN"
Gaia16aiu,2016-03-22 08:19:40,192.05276,66.65262,18.56,,,"unknown",2016-03-26 12:29:39,"Candidate SN in SDSS J124812.68+663909.2 GSTEC predicts SN Ia"
Gaia16ait,2016-03-19 03:55:12,313.99414,-5.60665,18.43,,,"unknown",2016-03-26 12:27:18,"Candidate SN in SDSS J205558.62-053624.3  GSTEC predicts SN Ia"
Gaia16ais,2016-03-20 12:26:05,327.39079,-46.13345,18.53,,,"unknown",2016-03-26 12:25:14,"Candidate SN in 2MASX J21493438-4608021 GSTEC predicts SN IIn"
Gaia16air,2016-03-21 11:11:53,4.80693,-69.20149,18.67,,,"unknown",2016-03-26 12:19:46,"Candidate SN"
Gaia16aiq,2016-03-20 02:47:54,290.22780,65.12911,18.09,,,"unknown",2016-03-26 08:52:59,"Candidate SN GSTEC predicts SN Ia"
Gaia16aip,2016-03-17 18:35:55,131.94281,-23.43465,18.80,,,"unknown",2016-03-24 10:49:08,"Candidate SN in galaxy GALEXASC J084748.27-232556.6"
Gaia16aio,2016-03-20 21:26:07,306.94151,25.72399,16.74,,,"unknown",2016-03-24 10:46:05,"Candidate SN, GSTEC predicts SN Ia"
Gaia16ain,2016-03-15 23:37:32,155.64802,-75.27306,18.56,,,"unknown",2016-03-24 10:43:41,"Apparently hostless transient"
Gaia16aim,2016-03-21 10:47:54,335.27824,-51.74654,18.91,,,"unknown",2016-03-24 10:39:38,"Candidate SN in GALEXASC J222106.70-514446.8 GSTEC predicts SN Ia"
Gaia16ail,2016-03-15 07:50:22,117.20105,54.59573,18.63,,,"unknown",2016-03-21 13:34:48,"Already discovered SN candidate 1.6 arcmins from NGC2446. GSTEC predicts SN II. (aka AT2016aqq)"
Gaia16aik,2016-03-17 21:07:58,310.99827,42.05706,17.04,,,"unknown",2016-03-20 23:13:20,"Second 2.5 mag outburst in 19.5 mag star"
Gaia16aij,2016-03-13 12:42:19,275.68115,-61.62311,18.07,,,"unknown",2016-03-18 18:37:22,"Source which disappeared for the last year or more has suddenly reappeared"
Gaia16aii,2016-03-16 06:00:16,308.89025,-26.15666,17.08,,,"unknown",2016-03-18 10:11:58,"CV candidate, hostless transient"
Gaia16aih,2016-03-17 06:28:40,310.98422,-52.24089,17.72,,,"unknown",2016-03-18 10:09:07,"SN candidate near DSS galaxy. GSTEC predicts SNIIP, z=0.05, +112dy"
Gaia16aig,2016-03-13 22:38:32,291.45361,-48.20771,18.28,,,"unknown",2016-03-18 10:01:04,"SN candidate et edge of galaxy 2MASX J19254847-4812244. GSTEC predicts SN Ia, z=0.06, -8dy"
Gaia16aif,2016-03-13 13:42:37,110.09090,46.46877,18.19,,,"unknown",2016-03-18 09:56:55,"SN candidate at edge of galaxy. GSTEC predicts SNIa, z=0.04, +7dy (aka AT 2016aym)"
Gaia16aie,2016-03-12 09:33:00,309.54142,10.77937,18.51,,,"unknown",2016-03-16 21:44:13,"Candidate SN"
Gaia16aid,2016-03-14 13:24:04,122.73939,27.25347,14.07,,,"SSO",2016-03-16 16:06:47,"Candidate CV. Followup suggests it is actually a known asteroid, Botolphia (with incorrect position)"
Gaia16aic,2016-03-11 01:56:23,78.50278,55.36606,18.55,,,"unknown",2016-03-16 16:04:19,"Candidate SN aka AT2016ayl"
Gaia16aib,2016-03-09 01:00:36,114.64210,4.12073,16.97,,,"unknown",2016-03-15 12:17:09,"1mag brightening on stellar-like object"
Gaia16aia,2016-03-14 02:33:17,350.85745,69.98131,16.86,,,"unknown",2016-03-15 12:15:26,">3mag brightening on faint star near Galactic Plane"
Gaia16ahz,2016-03-10 18:42:23,128.16340,-12.19893,18.47,,,"unknown",2016-03-15 12:13:31,"Candidate SN GSTEC predicts SN Ia"
Gaia16ahy,2016-03-13 23:27:29,199.27990,-74.91311,17.42,,,"unknown",2016-03-15 12:11:42,"Candidate SN"
Gaia16ahx,2016-03-12 16:01:02,300.48151,-14.60408,16.02,,,"unknown",2016-03-14 11:23:27,"Candidate CV: blue transient on faint smudge in DSS2, aka ASASSN-15nb"
Gaia16ahw,2016-03-11 19:21:46,112.57248,25.03203,17.98,,,"SN Ia",2016-03-13 11:00:30,"Blue transient with faint host visible in SDSS aka SN 2016ayg"
Gaia16ahv,2016-03-08 14:08:29,44.15825,54.24822,18.41,,,"unknown",2016-03-13 10:53:42,"Red transient. M-dwarf flare?"
Gaia16ahu,2016-03-08 18:50:25,119.62150,-5.08292,18.33,,,"unknown",2016-03-13 10:49:19,"CV candidate? Fast rising, but close to faint extended source in DSS"
Gaia16aht,2016-03-10 23:00:06,316.83973,27.51989,17.90,,,"unknown",2016-03-13 10:45:55,"CV candidate: beautiful rise and decline in lightcurve"
Gaia16ahs,2016-03-08 12:54:08,117.20961,-1.70066,17.17,,,"SN Ia",2016-03-09 19:34:12,"SN in galaxy CGCG 002-016, GSTEC predicts SN Ia at +14 days (classified as SN2016ajq)"
Gaia16ahr,2016-03-05 03:19:58,305.49036,21.48871,18.12,,,"unknown",2016-03-07 21:27:10,"CV candidate, seen in outburst in MASTER (2014). Long rise time"
Gaia16ahq,2016-03-06 14:02:26,46.68776,46.15356,17.81,,,"unknown",2016-03-07 21:21:40,"SN candidate, faint smudge in DSS2"
Gaia16ahp,2016-03-06 12:58:30,108.24517,0.33268,17.23,,,"unknown",2016-03-07 21:19:27,"SN candidate, GSTEC predicts SN Ia"
Gaia16aho,2016-03-05 13:39:52,163.49358,-42.51369,16.67,,,"unknown",2016-03-07 12:47:24,"blue apparently hostless transient"
Gaia16ahn,2016-03-05 02:08:19,32.87205,43.20324,16.76,,,"unknown",2016-03-07 12:45:47,"bright blue transient, GALEX source visible"
Gaia16ahm,2016-03-05 07:26:46,81.90028,20.79632,18.62,,,"unknown",2016-03-07 12:42:55,"transient 5 arcsecs away from point source in DSS"
Gaia16ahl,2016-03-04 08:19:12,15.28711,43.39049,16.79,,,"CV",2016-03-06 11:40:49,"3 mag dip in Z Cam system IW And"
Gaia16ahk,2016-03-04 14:40:38,345.10465,41.52187,16.92,,,"unknown",2016-03-06 11:30:06,"CV candidate, also historic transient CSS131025:230025+413119 "
Gaia16ahj,2016-03-04 02:10:39,129.61535,-26.31711,18.31,,,"unknown",2016-03-06 11:25:38,"SN candidate near centre of extended DSS source"
Gaia16ahi,2016-03-03 20:35:07,351.81765,41.53017,16.78,,,"CV",2016-03-06 11:21:02,"Outburst in known CV CSS090929 J232716+413149"
Gaia16ahh,2016-03-03 14:21:06,11.15418,41.70735,17.67,,,"Nova",2016-03-05 16:37:43,"Classical nova in M31 (classified in ATEL 8710)"
Gaia16ahg,2016-03-03 17:28:51,193.73930,-41.67754,18.03,,,"unknown",2016-03-05 16:35:20,"SN candidate offset from galaxy 2MASX J12545719-4140524"
Gaia16ahf,2016-03-03 20:13:16,22.70910,41.15131,17.88,,,"unknown",2016-03-05 16:33:56,"SN candidate offset from galaxy GALEXASC J013049.96+410858.5"
Gaia16ahe,2016-03-02 18:58:47,211.61793,-35.98273,17.72,,,"unknown",2016-03-04 11:36:01,"SN candidate offset from faint host in DSS"
Gaia16ahd,2016-03-02 13:47:07,152.63441,-37.20888,17.46,,,"unknown",2016-03-04 11:04:57,"CV candidate, GALEXASC J101032.28-371231.5, CRTS and Gaia show previous outbursts"
Gaia16ahc,2016-03-02 19:06:04,203.47036,-37.86125,17.90,,,"unknown",2016-03-04 11:03:33,"SN candidate on top of faint host in DSS"
Gaia16ahb,2016-03-01 20:20:54,8.26649,38.01813,16.31,,,"unknown",2016-03-03 12:32:29,"2 mag outburst in GALEX/X-ray source. Previous outbursts seen in CRTS"
Gaia16aha,2016-03-01 11:00:10,220.48838,-27.46640,18.68,,,"unknown",2016-03-03 12:26:51,"SN candidate at 1.2 arcsec from core of galaxy 2MASX J14415725-2727594. GSTEC predicts SN II-P"
Gaia16agz,2016-03-01 18:26:04,123.38046,-26.70751,17.37,,,"unknown",2016-03-03 12:22:54,"Hostless transient, CV candidate"
Gaia16agy,2016-03-01 14:08:07,24.00260,34.18452,15.68,,,"unknown",2016-03-03 12:00:19,"Candidate SN in starforming galaxy KUG 0133+339. GSTEC predicts SN Ia pre-peak at z=0.015."
Gaia16agx,2016-03-01 16:56:01,309.20335,29.52422,17.51,,,"unknown",2016-03-03 11:54:34,"Hostless transient, candidate CV/SN"
Gaia16agw,2016-02-29 07:04:42,200.37426,-31.68602,18.81,,,"unknown",2016-03-02 19:16:06,">2 mag decline in blazar candidate, strongly variable in CRTS, ASAS"
Gaia16agv,2016-02-29 13:04:14,83.69805,-5.96583,14.32,,,"YSO",2016-03-02 14:31:05,"> 1 mag decline in YSO YY Ori (Herbig Ae/Be star)"
Gaia16agu,2016-02-29 13:02:36,85.10685,-7.09369,16.50,,,"YSO",2016-03-02 14:29:55,"1 mag decline in YSO V898 Ori"
Gaia16agt,2016-02-29 09:59:00,264.79769,7.43647,18.99,,,"unknown",2016-03-02 14:28:38,"SN candidate near edge of SDSS galaxy"
Gaia16ags,2016-02-28 07:01:45,81.34138,-10.83757,17.16,,,"unknown",2016-03-01 11:47:42,"high amplitude blue outburst on faint star, candidate CV aka CSS081207:052522-105015"
Gaia16agr,2016-02-29 04:02:24,261.58389,6.27193,18.73,,,"unknown",2016-03-01 10:22:44,"hostless blue transient aka MLS_J172620.1+061617"
Gaia16agq,2016-02-28 23:18:58,198.89084,-31.02776,18.79,,,"unknown",2016-03-01 10:20:49,"hostless blue transient"
Gaia16agp,2016-02-28 19:50:46,38.34029,22.12117,18.09,,,"unknown",2016-03-01 10:15:54,"blue transient offset from edge-on galaxy"
Gaia16ago,2016-02-28 01:12:38,189.73145,-31.72440,18.89,,,"unknown",2016-02-29 18:08:35,"Transient on top of GALEXASC J123855.62-314326.2, CV candidate"
Gaia16agn,2016-02-28 00:10:28,136.03110,-35.24112,16.89,,,"unknown",2016-02-29 10:44:07,"Eruptive variability in faint Gaia source"
Gaia16agm,2016-02-27 17:36:06,267.32024,17.07523,18.35,,,"unknown",2016-02-29 10:40:06,"hostless transient"
Gaia16agl,2016-02-27 17:40:51,263.62357,14.57737,17.59,,,"unknown",2016-02-29 10:34:11,"Candidate CV or young SN on faint diffuse DSS source"
Gaia16agk,2016-02-27 13:18:29,182.65431,-33.14050,16.35,,,"unknown",2016-02-29 10:31:40,"blue transient, CV candidate"
Gaia16agj,2016-02-28 01:11:11,72.18101,-4.97882,17.94,,,"SN II-P",2016-02-29 10:20:42,"candidate SN in MCG -01-13-012 at z=0.016 (classified as SN2016aqp SN II-P)"
Gaia16agi,2016-02-26 06:29:26,108.97222,-32.71339,18.31,,,"unknown",2016-02-28 12:18:55,"blue transient on faint red DSS source, CV candidate"
Gaia16agh,2016-02-26 23:55:32,153.64098,-36.82237,16.96,,,"unknown",2016-02-28 12:14:55,"blue transient on very faint smudge in DSS"
Gaia16agg,2016-02-26 11:42:46,258.56403,17.34526,18.28,,,"unknown",2016-02-28 12:07:46,"CV candidate"
Gaia16agf,2016-02-27 06:41:07,98.53741,-25.18462,17.03,,,"SN Ia",2016-02-28 11:52:42,"Candidate SN, GSTEC predicts young SN Ia at -16 days"
Gaia16age,2016-02-25 21:34:19,275.82333,29.37372,18.92,,,"unknown",2016-02-26 23:31:40,"SN candidate at edge of DSS Galaxy"
Gaia16agd,2016-02-25 23:25:33,271.70194,26.99171,18.74,,,"unknown",2016-02-26 23:29:32,"hostless transient"
Gaia16agc,2016-02-25 14:09:06,11.49198,26.02973,17.79,,,"unknown",2016-02-26 23:27:44,"transient on top of faint SDSS source"
Gaia16agb,2016-02-24 21:00:19,311.62060,39.70740,18.64,,,"unknown",2016-02-26 23:24:46,"hostless transient"
Gaia16aga,2016-02-25 06:29:42,220.43711,-5.11840,17.01,,,"unknown",2016-02-26 23:22:53,"blue hostless transient. Seen before in CSS, so candidate CV"
Gaia16afz,2016-02-24 17:18:34,191.13587,-23.95583,15.30,,,"CV",2016-02-26 10:24:29,"5 mag rise in CV LSQ 14vr"
Gaia16afy,2016-02-24 23:21:08,273.39669,31.73822,15.70,,,"BL Lac",2016-02-26 10:22:41,"1 mag rise in BL Lac 7C 181142.79+314318.00"
Gaia16afx,2016-02-24 18:58:10,72.07597,-22.11067,18.46,,,"unknown",2016-02-26 10:21:02,"SN candidate near centre of galaxy 2MASX J04481821-2206384"
Gaia16afw,2016-02-24 05:07:40,199.30501,-17.25181,18.61,,,"SN Ib/c",2016-02-25 10:19:09,"Red transient in the outskirts of starburst galaxy IC 0863 at z~0.008"
Gaia16afv,2016-02-23 00:07:39,131.88200,-43.76474,19.63,,,"YSO",2016-02-24 18:21:00,"long-term >4 mag decline in YSO AKARI-IRC-V1 J0847317-434553"
Gaia16afu,2016-02-23 02:10:52,5.17102,25.22907,19.42,,,"unknown",2016-02-24 18:16:50,"SN candidate, aka ASASSN-15tg"
Gaia16aft,2016-02-22 16:44:28,312.85930,44.08995,14.08,,,"YSO",2016-02-24 18:12:38,"Outburst >6mag of V2492Cyg - known eruptive star"
Gaia16afs,2016-02-23 05:54:56,149.92997,-40.20260,17.95,,,"unknown",2016-02-24 18:06:49,"candidate CV"
Gaia16afr,2016-02-23 11:59:59,143.43959,-41.31236,18.59,,,"unknown",2016-02-24 17:58:03,"Candidate SN, GSTEC predicts SN Ia. PESSTO: probable CV"
Gaia16afq,2016-02-23 06:51:12,73.70416,-30.16862,18.64,,,"SN Ia",2016-02-24 17:55:50,"Candidate SN near 2MASX J04544919-3010118  GSTEC predicts SN Ia"
Gaia16afp,2016-02-23 06:57:56,66.41166,-26.22444,18.38,,,"unknown",2016-02-24 17:41:49,"Blue and hostless transient (candidate CV, but GSTEC predicts SN Ia)"
Gaia16afo,2016-02-23 12:51:35,73.97783,-29.57048,18.81,,,"SN Ic-BL",2016-02-24 17:38:15,"Candidate SN near GALEXASC J045554.68-293413.7 GSTEC predicts SN IIp"
Gaia16afn,2016-02-22 03:31:44,269.31357,42.09429,18.95,,,"unknown",2016-02-23 19:32:30,"SN candidate in edge-on SDSS galaxy"
Gaia16afm,2016-02-22 13:39:49,28.80271,3.20561,18.81,,,"unknown",2016-02-23 19:29:58,"blue transient (possible uncatalogued faint source visible in SDSS image)"
Gaia16afl,2016-02-22 04:14:12,347.77218,34.41968,19.37,,,"unknown",2016-02-23 19:25:51,"significant drop in flux from Flat Spectrum Radio Quasar B2 2308+34"
Gaia16afk,2016-02-22 06:43:45,78.28207,-37.19505,18.63,,,"unknown",2016-02-23 19:22:29,"SN candidate at edge of galaxy GALEXASC J051307.39-371141.0"
Gaia16afj,2016-02-22 00:26:05,101.67222,-45.11793,18.42,,,"SN Ia",2016-02-23 12:45:43,"SN candidate at edge of galaxy"
Gaia16afi,2016-02-21 23:56:35,233.54477,23.49852,18.61,,,"unknown",2016-02-23 12:42:45,"SN candidate close to starforming galaxy"
Gaia16afh,2016-02-21 21:18:47,284.66130,46.03532,17.16,,,"unknown",2016-02-23 10:05:12,"3 mag outburst in CV candidate GALEX J185838.7+460207 (MASTER J185838.73+460207.2)"
Gaia16afg,2016-02-21 21:30:32,270.13989,43.10107,17.86,,,"unknown",2016-02-23 10:03:24,"1 mag increase in faint blue SDSS star"
Gaia16aff,2016-02-21 19:06:45,52.02791,-23.49992,18.62,,,"unknown",2016-02-22 23:00:44,"2 mag rise in GALEXASC J032806.68-232959.0 (PMN J0328-2329, radio source)"
Gaia16afe,2016-02-21 12:31:30,91.78404,-45.18118,18.86,,,"SN I-pec",2016-02-22 22:58:38,"SN candidate offset from galaxy ESO 254- G 019 (z=0.038917) by 18 arcsec"
Gaia16afd,2016-02-21 18:42:11,77.87633,-39.81379,18.87,,,"unknown",2016-02-22 22:55:57,"SN candidate in 2MASXi J0511304-394849"
Gaia16afc,2016-02-19 18:24:25,97.13456,-52.79946,18.74,,,"unknown",2016-02-21 22:49:09,"Candidate SN close to galaxy"
Gaia16afb,2016-02-19 21:30:13,265.00970,50.36138,19.41,,,"unknown",2016-02-21 22:45:55,"Brightening of the core of faint compact SDSS galaxy, amplitude 0.6mag, blue BPRP"
Gaia16afa,2016-02-18 18:05:30,215.60497,24.96387,18.67,,,"unknown",2016-02-21 22:41:47,"candidate SN close to core of galaxy KUG 1420+251"
Gaia16aez,2016-02-19 16:32:26,328.37432,47.30115,19.65,,,"unknown",2016-02-21 14:47:19,"sudden drop in flux in YSO 2MASS J21532984+4718041"
Gaia16aey,2016-02-19 12:47:26,194.06333,-8.40798,18.83,,,"unknown",2016-02-21 14:44:37,"Blue hostless transient (aka PS16agr)"
Gaia16aex,2016-02-19 07:18:26,32.53622,-18.27182,18.78,,,"unknown",2016-02-21 14:41:19,"Outburst in GALEXASC J021008.81-181618.4"
Gaia16aew,2016-02-18 12:20:33,100.07972,-58.08348,18.22,,,"unknown",2016-02-21 14:39:33,"Candidate SN near galaxy (GSTEC predicts SN Ia pre-max)"
Gaia16aev,2016-02-18 07:28:41,22.69757,-10.08674,18.33,,,"unknown",2016-02-21 14:38:10,"Candidate SN near core of galaxy 2MASXi J0130472-100510 (z=0.023)"
Gaia16aeu,2016-02-19 01:03:38,42.40002,-31.22336,17.47,,,"SN Ia",2016-02-21 14:36:22,"Candidate apparently hostless SN (GSTEC predicts SN Ia at +23 days); SN 2016ajm"
Gaia16aet,2016-02-17 12:06:37,127.95874,-59.82156,18.80,,,"unknown",2016-02-19 12:02:10,"significant brightening at centre of galaxy 2MASX J08315009-5949183"
Gaia16aes,2016-02-17 07:11:00,29.79662,-26.50402,18.90,,,"unknown",2016-02-19 12:00:35,"Candidate SN in MRSS 477-027242"
Gaia16aer,2016-02-17 18:52:14,46.59008,-42.55602,16.95,,,"unknown",2016-02-19 11:59:16,"Candidate SN in 2MASX J03062130-4233214 at z~0.031 (GSTEC predicts SN Ia at 1 week before max)"
Gaia16aeq,2016-02-17 06:39:19,58.77238,-53.61520,18.54,,,"unknown",2016-02-19 11:57:37,"Candidate SN in 2MASX J03550553-5336526"
Gaia16aep,2016-02-17 07:32:30,18.29230,-6.71385,18.63,,,"unknown",2016-02-19 11:56:20,"Candidate SN in 2MASX J01131001-0642538 (GSTEC predicts SN Ia near max)"
Gaia16aeo,2016-02-17 15:16:11,282.03406,61.61728,18.89,,,"unknown",2016-02-19 11:54:49,"Candidate SN in faint DSS host (GSTEC predicts SN Ia)"
Gaia16aen,2016-02-17 09:55:21,226.36575,44.95373,18.80,,,"unknown",2016-02-19 11:48:26,"Candidate SN in faint DSS host (GSTEC predicts SN Ia) aka PS16abj, AT2016zm"
Gaia16aem,2016-02-16 13:33:52,16.03682,-5.37436,18.78,,,"unknown",2016-02-18 18:11:27,"Candidate SN near 2MASX J01040842-0522202 "
Gaia16ael,2016-02-17 03:33:38,249.72362,58.59080,16.91,,,"unknown",2016-02-18 18:07:14,"Candidate SN near GALEXASC J163853.92+583526.0"
Gaia16aek,2016-02-16 17:40:26,166.15942,-44.33103,17.81,,,"unknown",2016-02-18 18:04:22,"Candidate SN"
Gaia16aej,2016-02-16 23:38:37,167.74531,-42.39132,17.41,,,"unknown",2016-02-18 18:00:44,""
Gaia16aei,2016-02-16 05:46:15,161.41826,-50.67916,18.27,,,"unknown",2016-02-18 17:57:57,"Candidate CV"
Gaia16aeh,2016-02-16 17:18:50,180.73825,-24.84848,18.58,,,"unknown",2016-02-18 17:55:07,"aka ASASSN-14bp "
Gaia16aeg,2016-02-16 13:05:19,29.74883,-32.37183,18.72,,,"SN IIb",2016-02-18 17:50:28,"SN IIb aka ASASSN-15lv"
Gaia16aef,2016-02-16 07:10:17,25.70742,-27.83437,17.57,,,"unknown",2016-02-18 17:45:25,"Candidate SN, GSTEC predicts SN Ia"
Gaia16aee,2016-02-16 18:44:12,48.82598,-51.04573,18.70,,,"unknown",2016-02-18 15:14:42,"Candidate SN close to 2MASX J03151843-5102389"
Gaia16aed,2016-02-15 11:29:29,175.61124,-36.90644,17.15,,,"SN Ia",2016-02-17 14:21:28,"Candidate SN close to core of galaxy 2MASX J11422674-3654256 aka ASASSN-16bl (SN2016adk)"
Gaia16aec,2016-02-15 11:25:23,178.20389,-33.12425,18.77,,,"SN IIn",2016-02-17 09:32:19,"Candidate SN on top of very faint host"
Gaia16aeb,2016-02-15 22:48:02,312.30329,65.01902,17.65,,,"unknown",2016-02-17 09:29:11,"Hostless transient, candidate CV or SN"
Gaia16aea,2016-02-15 19:20:54,172.36535,-41.06812,18.08,,,"SN II",2016-02-17 09:27:47,"Candidate SN on the edge of gakaxy ESO 319- G 024"
Gaia16adz,2016-02-14 11:39:27,171.48924,-48.87985,18.32,,,"unknown",2016-02-16 10:09:34,"Candidate CV"
Gaia16ady,2016-02-14 12:56:02,26.07022,-41.89365,17.16,,,"unknown",2016-02-16 10:07:11,"Candidate SN in galaxy LCRS B014209.4-420839. GSTEC predicts SN Ia pre-peak"
Gaia16adx,2016-02-14 12:25:55,194.09998,10.27363,18.81,,,"unknown",2016-02-16 10:02:50,"Candidate SN Ia in SDSS starforming galaxy (z=0.080176)"
Gaia16adw,2016-02-14 11:02:11,277.62477,74.12186,17.41,,,"unknown",2016-02-16 09:59:13,"Candidate SN at 4 arcsec from CGCG 340-049 (z=0.024757)"
Gaia16adv,2016-02-14 01:03:41,20.49462,-34.14669,18.94,,,"unknown",2016-02-15 10:50:33,"Candidate SN, GSTEC predicts SN Ibc"
Gaia16adu,2016-02-14 01:02:06,20.94550,-35.77899,17.14,,,"unknown",2016-02-15 10:45:35,"Candidate SN, GSTEC predicts SN Ia"
Gaia16adt,2016-02-13 02:24:05,0.53879,43.38923,17.02,,,"unknown",2016-02-15 10:42:02,">2 mag brightening"
Gaia16ads,2016-02-13 12:09:48,116.59379,-77.78796,15.64,,,"unknown",2016-02-14 11:06:24,"candidate cv, also discovered as ASASSN-16bi and designated 000-BLW-019 in VSX"
